text	status
陈奕迅 否认 新 歌 抄袭 韩国 歌手 路 人 ， 两首歌 也 都 没 听 ， 单从 这件 事 来说 ， 尹钟信 也 是 为 很 厉害 的 歌手 ， 单纯 因为 他 是 韩国 人嘲 他 ， 认为 自己 很 爱国 ? 其实 行为 很 low 。 还有 就是 不 代表 他 这个 咖位 的 人 就 没 可能 抄袭 ， 那 无数 有 灵感 的 无名小辈 都 要 被 所有 大 流量 抄 完 还 没人信 不得 伤心 死 ? 也 有 无数 人 真的 没 抄袭 只是 灵感 一样 ， 所以 不 战队 ， 只 希望 无论谁 说话 过 脑子	OK
曾经 对 从小 家庭 的 严格 管束 颇 有 微词 ， 羡慕 别人 家庭 表面 的 民主自由 。 如今 才 理解 ， 我 身上 流着 的 是 科研 大牛 的 血液 ， 成长 环境 虽 不 大富大贵 但 也好 过 绝大多数 人 ， 亲人 和睦 ， 年轻 时 得以 行万里路 ， 父母 也 愿意 在 我 踏入 人生 新 征途 前 给 足够 的 经济 支持 。 不过 ， 也 正 因为 如此 ， 我 对 社会底层 和 阴暗面 缺乏 足够 的 认知 。	B
语文课程 改革 的 理念 是 好 的 ， 但 很多 地区 的 师资 和 条件 跟不上 改革 节奏 ， 可能 适得其反 ， 得不偿失 。 中国 那么 大 ， 情况 那么 复杂 ， 在 教育 问题 上 切忌 搞 运动 和 一刀切 ， 只能 让 先进 的 试验 带动 后起 的 ， 逐步 实施 。 把 现有 教学 状况 说 得 一无是处 ， 希望 来个 颠覆 的 想法 是 错误 的 。 要 警惕 那些 把 教育 改革 当作 政绩 工程 的 浮躁 的 行为 。 2 北京 · 褐石园	OK
很多 人 饱 汉子 不知 饿 汉子 饥 ， 不要 嘲笑 那些 到 第三世界 打工 的 中国 人 ， 他们 真挺难 的 。 我 在 迪拜 转机 回国 ， 遇到 一个 邯郸 老乡 ， 农民工 ， 在 埃及 盖 水泥厂 ， 一个月 7000 ， 干 了 一年 。 我 问 他 ， 一个月 7000 不高 啊 ， 为什么 背井离乡 ， 而且 工作 那么 辛苦 。 他 说 找 不到 活干 。 同样 在 阿布扎比 ， 我 和 中国 施工队 的 头儿 开玩笑 ， 你们 赚大钱 了 吧 ？ 他 说 工人 一个月 也 就 一万 ， 没 别人 想 的 那么 高 。 对 同胞 还是 要 有 一颗 同情 的 心 的 。	OK
有 的 批评者 ， 好像 只是 为了 批评 而 批评 ， 比如 中 美 贸易 博弈 ， 中国 如 不 让步 ， 他 批评 中国 ， 中国 让步 ， 他 还是 批评 ， 中国 与 美国 积极 协商 ， 他 批评 ， 中国 不 积极 与 美国 协商 ， 他 还是 批评 。 批评指正 ， 当然 是 你 的 权力 ， 但 一个 人 ， 总 应该 有 一个 比较稳定 的 立场 ， 不能 向 左向右 向前 向 后 ， 都 给予 同样 的 批评 吧 。	OK
真的 是 文革 … … 中廣新聞網 九 合一 大選 各家 都 播選舉 新聞 ， NCC 今天 表示 ， 經民眾 陳 情 ， 中 天 、 TVBS 、 台視 、 民視 、 壹電視 等 5 家電視 台 、 共 9 件 案件 涉違 反選 罷法 ， NCC 已 移送 中選會 認定 。 電視 新聞台 惟有 三立 、 東森 沒 有 被 舉報 。 2 福州 · 三叉街	OK
一个 均 运会 ， 就让 你 慌 了 阵脚 政府 ， 为了 面子 ok 你 可以 做 一些 面子 工程 让 这个 城市 更好 看 ， 公共 区域 随便 你动 ， 但 你 触及 到 了 人民 的 私有财产 ， 说 民主 ？ 说 以 人民 利益 为主 ？ 请问 人民 的 主体性 在 哪里 ？ 有 跟 人民 群众 商量 过 吗 ？ 强行 实施 什么 政策 ， 连 沟通 余地 也 没有 ， 城管 也 搬出来 ？ 城管 打 小摊 小贩 耍流氓 我 知道 很 厉害 啊 施工方 说 是 上面 的 要求 ， 请问 你 这个 “ 上面 ” 具体 是 谁 ？ 永远 只有 强制执行 的 政策 ， 没有 可 沟通 的 方案 ， 这算 什么 友好 社会 ？ 不想 跟 施工人员 扯皮 ， 因为 他们 也 是 最底层 的 ， 可是 这个 时候 找 不到 真正 解决 的 途径 ， 人们 也 只能 跟 施工人员 吵 大概 小学 的 时候 也 因为 要 在 武汉 开 一个 什么 厉害 的 会 ， 搞 过 一次 面纸 工程 ， 那时 还 比较 人性化 。 如今 不 一样 了 ， 工程 更大 了 。 住 顶楼 的 我 最 喜欢 楼上 的 天台 了 ， 现在 楼上 我 爸种 了 十几年 的 花花草草 也 被 清掉 了 ， ok ， 你 拆 ， 没有 阻止 ， 我爸 每天 回家 都 会 在 楼上 摆弄 他 的 花草 一两个 小时 ， 这 是 他 最大 的 爱好 了 。 那些 土 我 爸 曾经 一包 一包 扛上来 ， 现在 施工人员 一包 一包 扛 下楼 ， 知道 吗 ！ 里面 有 十几年 死去 的 狗狗 几年 前 死去 的 兔子 仓鼠 的 尸体 ！ 那 是 最好 的 埋葬地 了 。 天台 真实 承载 了 我 的 童年 ， 和 隔壁 单元 小朋友 在 上面 玩 过家家 ， 从 一个 单元 跑 到 另 一个 单元 ， 夏天 傍晚 在 楼上 搬个 竹床 ， 摆 上 做好 的 饭开 吃 ， 晚上 还 在 楼上 的 躺椅 躺 着 可以 看 星星 ， 还有 过 和 小伙伴 在 天台 睡 了 一整夜 的 经历 。 再也 享受 不到 楼上 的 栀子花 香 ， 夏天 的 黄桃 ， 秋天 的 柿子 。 这 一串 有点 玛丽 苏 情节 ， 但 ， 是 我 的 亲身 体会 。 实在 感到 痛恨 ！ 没有 想到 如此 强行 ！	OK
中国 人权 事务局 官员 李晓军 ， 出席 联合国 人权 理事会 会议 时 ， 强调 新疆 设立 的 是 培训中心 ， 而 非 所谓 的 政治 改造 营 ， 当局 希望 通过 技能 训练 ， 为 孩子 提供 就业 ， 防止 武装 主义 蔓延 。	B
content	B
“ 三个 世界 理论 ” ， 实为 合纵 ； 中 美国 之 论 ， 意在 连横 。 川普 不 受 ， 纵横 皆 破 。 晋不分 三家 ， 秦 或 已亡 。 东亚 共荣 ， 则 无需 纵横 。 川普 的 新 NAFTA 颇 有 眼界 ， 北美 合国 则 足以 力压 欧亚 。 能否 联日 合欧 ， 考 我国 胸怀 。 对付 霸凌 ， 唯 王道 。 中 美 贸易战 ， 若日欧 旁观 ， 则 胜负 各半 。 若 杀入 ， 则 必败 。 该 做 什么 ， 应 心中有数 。	B
前 几天 逛 天涯 看到 一个 帖子 大意 就是说 要 跟 国家 反正 来 以前 搞 计划生育 的 时候 就 应该 生 两三个 来 那 时候 育儿 成本低 现在 国家 鼓励 生育 了 就 应该 只生 一个	OK
已归 坐标 中国 我 爱 这里 已经 看到 了 孟晚 舟 的 事件 ， 谢谢 我 出生 在 中国 。 现在 好多 华人 （ 不 分 国籍 ） 已经 忘记 了 自己 的 祖国 。 开始 嘲笑 ， 甚至 贬低 我国 。 之前 有 看到 一个 模特 在 拍摄 的 时候 说 自己 是 土生土长 的 美国 人 。 不要 把 他 当成 中国 人 看待 。 但 其实 ， 这个 模特 实在 中国 的 节目 上 这么 说 。 还有 人 在 贸易战 的 时候 认为 美国 完全 完全 不 可能 输掉 ， 还 劝 中国 放弃 。 这时 ， 他 就 不 爱国 了 。 最后 我 爱 我 的 祖国	B
【 微 视点 】 参考消息 网 10 月 8 日 报道 海外 媒体 称 ， 经过 数周 充满 敌意 的 争吵 ， 美国 总统 特朗普 提名 的 最高法院 大法官 布雷特 · 卡瓦 诺 宣誓就职 ， 这 标志 着 特朗普 总统 推动 美国 政治 机构 右倾 的 努力 取得 了 重大胜利 。 但 卡瓦 诺 提名 案 将 两党 政治 最 丑陋 的 恶斗 与 算计 赤裸裸 揭示 在 民众 眼前 ， 也 加深 美国 社会 原已 严重 的 分歧 裂痕 。 O 海外 媒体 称 卡瓦 诺之争 撕裂 美国 社会 ： 美 政坛 完成 右转	OK
“ 爱国 有 什么 错 ？ ” 、 “ 真下作 ， 抓 人家 女儿 ” 、 “ 抵制 苹果 ” 、 “ 放 了 孟姐 ， 要 抓 就 抓 我 ” 、 “ 我们 现在 世界 第二 威胁 到 美国 了 ” 、 “ 贸易战 干 不过 我们 就 耍 这种 下三滥 的 手段 “ — — 厉害 国战 狼们 。 文化 高 的 随意 品品 。	B
2019 我 向 总理 说句话 总理 你好 ， 身为 中国 人 ， 我 一向 很 自豪 ， 看着 国家 一步 强大 ， 法律 也 越加 完善 ， 很 是 欣慰 。 但是 ， 法是 为 何而生 ？ 为何 而治 ？ 许静 十三行 杀人案 却 让 我们 这些 小市民 而 担忧 。 一个 事件 没有 被 公开 透明化 ， 欲盖弥彰 。 事件 开始 就 道 不清 说 不明 的 各种 含糊 。 广州 公安 甚至 直接 认定 坠楼 自杀 。 这种 法律 定 给 谁 的 ？ 小市民 才 要 守法 的 吗 ？ 有权有势 又 有钱 的 人 ， 是不是 就 不用 守 了 ？ 舆论 被 监督 甚至 插手 监控 ， 这是 我学 了 这么 多年 的 政治 所 提倡 的 法治 社会 ， 自由 平等 吗 ？ 希望 国家 不会 让 民众 失望 ， 让 民众 恐慌 ， 担心 自己 会 成为 下 一个 那个 二十岁 少年 2 广州 · 板头	B
2018 年 12 月 7 日 ， 中国 科技 公司 华为 创始人 任正非 的 女儿 、 首席 财务 官孟晚 舟 的 保释 听证会 在 卑 诗省 最高法院 举行 。 经过 长达数 小时 的 争辩 ， 截至 发稿 时 ， 法庭 出现 第一次 休庭 ， 还 没有 就 保释 案 做出 裁决 。 加拿大 刑法 改革 与 刑事 政策 国际 中心 高级 研究员 、 原 澳门 圣 若瑟 大学 副校长 杨诚 教授 表示 ， 12 月 1 日孟晚 舟 在 温哥华 机场 转机 时 被 加拿大 逮捕 如果 是 基于 美国 的 引渡 请求 ， 则 需要 了解 加方 采取行动 的 法律依据 。 按 阴谋论 随意 猜测 所谓 政治 背景 ， 甚至 指责 加拿大 对 美方 马首是瞻 ， 将 无助于 问题 的 解决 ， 还会 对 中加 合作 的 大局 产生 不良影响 。 杨 教授 表示 ， 加拿大 是 有 司法 主权 和 实行 法治 的 国家 。 就 孟晚 舟 事件 而言 ， 根据 美 加 引渡 条约 的 规定 ， 美方 在 事发 前 必须 通过 外交 渠道 向 加拿大 提出 逮捕 的 要求 ， 并且 还要 向 加方 说明 理由 并 提供 相关 资料 。 根据 美 加 引渡 条约 ， 双方 有 义务 相互 引渡 涉嫌犯罪 的 人 ， 但是 ， 一 方向 另一方 请求 逮捕 某人 以便 引渡 须 满足 三个 法律 条件 ： 第一 ， 请求 方所 指控 的 必须 是 按 美加 两国 的 法律 都 构成犯罪 的 事实 。 如果 相关 行为 按 美国 法律 是 犯罪 而 按 加拿大 法律 不是 犯罪 ， 加方 就 不会 接受 请求 。 第二 ， 所 指控 的 这种 犯罪 按 两国 的 法律 都 能 判处 一年 以上 监禁 。 也就是说 ， 美方 指控 的 犯罪 不能 是 轻微 的 犯罪 。 第三 ， 请求 方要 提供 指控 的 犯罪事实 和 法律 对 相关 罪名 和 刑罚 的 具体 规定 。 所以 ， 加拿大 警方 不会 在 未 经过 渥太华 批准 、 没有 加拿大 的 法律 根据 或者 不 知道 美方 指控 的 罪名 、 犯罪事实 和 可能 判处 的 刑期 的 情况 下 ， 仅仅 根据 美方 的 要求 就 逮捕 孟晚 舟 。 换言之 ， 可以 肯定 ， 即便 加拿大 逮捕 孟晚 舟 是 根据 美方 的 请求 ， 同时 也 是 根据 本国 的 法律 和 国际 条约 。 有 消息 指 这次 美方 请求 引渡 是因为 华为 违反 了 有关 制裁 伊朗 的 禁令 。 应该 指出 ， 美加 两国 都 有 法律 明确规定 违反 制裁 伊朗 的 禁令 可 构成 严重 的 刑事犯罪 。 所以 ， 不能 说 这次 逮捕 行动 的 法律依据 仅仅 是 美国 的 国内法 。 杨 教授 说 ， 应该 注意 到 华为 已经 发表声明 ， 保证 遵守 有关 国际法 和 美加 两国 的 法律 ， 并且 相信 此事 会 得到 公正 的 处理 。 这个 态度 值得 肯定 。 他 说 ， 根据 加拿大 的 引渡 法和美加 引渡 公约 ， 加拿大政府 应当 在 “ 证据 充分 ” 的 条件 下 才能 批准 引渡 请求 。 而且 ， 如果 引渡 是 基于 政治 原因 ， 就 应当 拒绝 引渡 。 所以 ， 他 相信 ， 加拿大政府 和 法庭 会 依法处理 孟晚 舟 事件 ， 而 当事人 现在 应该 做 的 是 聘请 律师 准备 诉讼 。	OK
梁烈 唯 最佳 男配角 实至名归 ， 这么 多年 不 容易 ， 因为 爱国 受 了 多少 非议 ， 好人 有 好 报 ， 唯唯 加油	OK
孟晚 舟 获得 保释 华为 同意 不 将 美国 的 芯片 出售 给 伊朗 ， 但是 偷偷 卖 了 ， 孟 的 罪名 是 欺诈 罪 ， 国内 媒体 对 这个 事 闭口 ， zf 趁 这个 机会 洗脑 韭菜 继续 厉害 了 我 的 国 ， 还 扯 什么 人权 绑架 ， 一群 沙雕	B
曾几何时 ， 美国 是 富有 、 民主自由 、 正义 的 象征 ， 全世界 人民 的 向往 之地 ！ 世界 各国 都 那么 信任 美国 ， 美国 就 这样 在 全世界 人民 的 信任 中 做 大 做 强 ， 美元 成 了 唯一 全球通 用 的 国际性 货币 ！ 可惜 ， 美国 愧对 了 全世界 人民 的 信任 ， 利用 这种 信任 狂印 美元 举债 发展 ， 盘剥 了 全世界 多年 ！ 即便如此 ， 还 填 不 饱 美国 黑心 资本家 的 肚子 ， 直至 两房 破产 金融危机 爆发 ， 全世界 才 如梦初醒 ！ 美国 用 美元 统治 盘剥 全世界 的 把戏 被 看穿 后 ， 那种 坐享其成 的 舒服 日子 难以为继 了 ， 美国 便 撕下 假面具 ， 面目狰狞 了 ！ 天使 成 了 魔鬼 。 这个 魔鬼 会 给 世界 造成 多大 的 破坏 还 难以预料 。 本莺 只 想 知道 ， 降魔 之 人 何在 ？ 谁能给 它 打 上 一针 让 其 暂时 昏迷 摆脱 魔性 ？ 试问 天下 ， 谁 是 英雄 ？	OK
从 设计师 时代 到 长者 时代 ， 我们 就 清晰 地 提出 要 重塑 “ 国际 政治经济 新 秩序 ” 的 概念 … 现在 美国 川普 同志 响应号召 ， 正 轰轰烈烈 地 在 全球 范围 内 推翻 许多 旧 体制 和 机制 ， 我们 的 作为 在 哪里 呢 ？	B
尽管 美国 发出 谈判 邀请 ， 今天 川普 仍然 下令 对 2000 亿 中国 进口商品 开征 新 关税 。 至此 ， 贸易战 逆转 或 停战 可能 就 大大减少 。	B
看个 韩综 气炸 了 ， 弹幕 一群 XX 玩意儿 ， 韩国 人 对 中国 人有 很多 偏见 大家 又 不是 不 知道 ， 诚然 ， 韩综是 挺 好看 的 ， 我 也 喜欢 看 ， 但 维护 国家 权益 不是 应该 的 嘛 ， 不是 我们 的 事 ， 我们 为什么 要认 ， 还 让 人家 当成 笑柄 的 那种 ， 不 觉得 愤怒 ， 反驳 不是 应该 的 嘛 ？ 就 一群 舔 狗 瞎 舔 ， 是非 都 分不清 了 ， 直接 关 了 ， 啥 心情 都 没有 了 。 2 韩国 · 首尔	B
孟晚 舟案 考验 領導人 智慧	B
石宇奇 石宇奇 2018 年 世界 羽联 世界 巡回赛 总决赛 男单 A 组 第三轮 石宇奇 21 - 17 21 - 19 周天 成 （ 中国台北 ） 小组赛 全胜 ， 以 小组第一 晋级 半决赛	OK
2019 我 向 总理 说句话 总理 你好 ， 身为 中国 人 ， 我 一向 很 自豪 ， 看着 国家 一步 强大 ， 法律 也 越加 完善 ， 很 是 欣慰 。 但是 ， 法是 为 何而生 ？ 为何 而治 ？ 许静 十三行 杀人案 却 让 我们 这些 小市民 而 担忧 。 一个 事件 没有 被 公开 透明化 ， 欲盖弥彰 。 事件 开始 就 道 不清 说 不明 的 各种 含糊 。 广州 公安 甚至 直接 认定 坠楼 自杀 。 这种 法律 定 给 谁 的 ？ 小市民 才 要 守法 的 吗 ？ 有权有势 又 有钱 的 人 ， 是不是 就 不用 守 了 ？ 舆论 被 监督 甚至 插手 监控 ， 这是 我学 了 这么 多年 的 政治 所 提倡 的 法治 社会 ， 自由 平等 吗 ？ 希望 国家 不会 让 民众 失望 ， 让 民众 恐慌 ， 担心 自己 会 成为 下 一个 那个 二十岁 少年	B
jessie 参加 歌手 的 时候 ， dirty 、 sexy 这样 的 歌词 就 被和谐 过 ， 胸前 的 十字架 被 打 了 马赛克 ； 易燃易爆 炸 这 首歌 在 几个 节目 上 被 演唱 时 ， 私奔 、 疯魔 、 杀人 这 几个 字眼 都 被 改成 了 出奔 、 疯狂 、 冷面 ； 梁博 的 灵魂 歌手 里 有 句词 ， “ 争着 去 做 奴隶 ” ， 字幕 把 奴隶 改成 了 努力 ； 童童 上 快本 的 时候 ， 手上 、 脸上 的 纹身 都 被 遮瑕膏 遮 了 下去 ， 热 搜 之后 大家 都 笑 着 问 是 什么 遮瑕膏 ； 有嘻哈 的 胖虎 ， 上 一季 还 非常 炫酷 ， 这 一季 也 乖巧 的 穿 起 了 黑色 套袖 ； 因为 发 过 一张 有 他 的 截图 （ 你 懂 的 ） ， 用 了 七年 的 微 博大 号 悄无声息 的 炸 了 ， 灰 都 没有 ， 用户 不 存在 ， 我 记得 充 会员 还 没有 到期 ， 这钱 能 退 吗 ？ 这 几个 事 其实 特别 小 ， 跟 别的 大事 比 起来 根本 就 不 值得 提 ， 但 不 觉得 特 恶心 吗 ， 能 恶心 死人 。	B
美国 贸易 代表 报告 指责 中国 继续 窃取 知识产权 和 技术 ， 与此同时 ， 特朗普 推进 限制 美国 高端 技术 出口 的 计划 。	OK
看到 一 评价 中国 目前 法治 状况 的话 ， 感觉 说 得 挺 经典 的 ： 高标准 立法 、 普遍性 违法 、 选择性 执法 … …	B
三星 现在 最佳 的 策略 就是 ： 我们 三星 爱 中国 ， 就是 不 和 美帝 品牌 合作 ！ 敌人 的 敌人 就是 朋友 ， 我们 要 和 他们 的 对手 意大利 品牌 合作 ！	OK
孟晚 舟 保释 后发 朋友圈 这 该是 个 幽默 ： 据说 孟晚 舟 保释 后 ， 佩戴 的 电子 脚镣 居然 产 自 华为 ！	OK
早就 说 过 ， 再 不 树立 警察 执法 权威 ， 很快 就要 回到 文革 刚 结束 不久 ， 500 位 民警 在 大街 上 解救 一个 被 流氓团伙 围困 的 女性 ， 这种 乱象 之下 ， 你 愿意 那位 女性 是 你 妈 你 妹 还是 你 女人 ？ 当然 ， 这种 权威 ， 不是 给 想 办法 坐进 办公室 里 的 人 ， 你们 懂 的	OK
一场 贸易战 使 美国 经济 进入 衰退期 ， 特朗普 以为 自己 是 赢家 ， 实质性 输 得 一塌糊涂 。 只有 开放 自由 的 资本 市场 才 符合 美国 ！ 2 佛山 · 容桂 街区	B
中国 的 偶像 都 是 魔鬼 … 孙悟空 这种 人物 都 能 变成 偶像 。 那 是因为 全都 建立 在 阶级斗争 的 信仰 上 。 孙悟空 就是 反骨 ， 永远 跟 在 上 的 对着干 ， 没想 过 吗 ？ 孙悟空 做 了 老大 要 面对 跟 他 一样 人物 该 怎么办 ？ 中国 人 的 骨子里 只有 两面 ， 假 顺服 和 真 逆反 。 要么 扮猪 吃 老虎 ， 要么 直接 对着干 。 中国 人 不 懂 爱 。 中国 人不信 爱 。 该 有 多蠢 的 人才 会 崇拜 孙悟空 ？ 这种 人 父母 都 不会 亲 。 兄弟姐妹 全都 不会 放在眼里 。 惟 自己 独尊 。 我 要是 上帝 。 遇到 了 这种 人 真的 会 忍不住 捏死 这种 人 ， 但是 上帝 祂 脾气 比 我 好 。 就 连 嫉妒 自己 亲兄弟 。 谋杀 了 自己 弟弟 的 该 隐 ， 上帝 都 放 他 一马	OK
住家 真的 是 典型 中国 老太太 ， 大国 自信 。 我 喜欢 揭示 社会 现象 的 中国 片 ， 他 就 觉得 我 崇洋媚外 ， 应该 出生 在 日本 。 说 我 怎么 怎么 欣赏 日本 人 ？ ？ ？ 中国 人 就 该 被 揭示 丑陋 。 exm ？ ？ 她 觉得 那些 揭露 中国 人 的 劣根性 的 片 ， 比如 那种 揭示 人性 灰暗 的 文革 片 ， 妇女 拐卖 片 不 应该 拍 出来 给 人 看 ， 她 觉得 这 就是 诋毁 中国 人 在 国外 的 声誉 ， 名誉 大于 人权 揭示 社会 丑陋 等于 不 爱国 ， 真 可怕 。	B
进 博会 … 马路上 都 没车 的 ， 可以 多 睡 半小时 … 步行街 上 发小 广告 的 都 被和谐 了 …	OK
2000 亿 落地 了 ， 加征 10% 关税 ， 特朗普 曾经 威胁 说加 25% ， 这个 靴子 落地 后 本来 应该 对 A股 是 好事 ， 因为 第一 落地 了 ， 第二 减少 到 10% ， 并且 剔除 了 苹果 为首 的 一部分 商品 ； 但 后面 的 内容 显示 如果 中国 再 抵抗 就 再 对 2670 亿 商品 加征 关税 ， 这个 就 不太好 了 ， 依照 我们 的 以往 动作 分析 ， 肯定 反击 ， 这样 下次 就 往 纵深 发展 了 ！	B
看看 我大 A股 市 的 觉悟 。 今天 人民大会堂 会 中 讲 到 “ 万里长征 走 完 了 第一步 ” ， 话音未落 ， 泰永 长征 涨停 了 。 讲 到 “ 中国 经济 可能 遇到 难以想象 的 惊涛骇浪 ” ， 江龙 船艇 涨停 了 。 两个 公司 和 改革 先锋 100 人 一起 成为 今天 改革开放 40 周年 的 主角 。	OK
加拿大 鹅 内地 店 开业 取消 孟晚 舟 事件 在 中国 引起 强烈反应 ， 令 世界各地 的 企业 感到 震惊 ， 更 让 加拿大 陷入 地缘 政治 僵局 ， 加大 我国 官方 舆论压力 ， 迫使 其 释放 孟晚 舟 。	B
6 … 心疾 首 的 是 … 2018 … 12 … 1 … 中国 还有 人 帮助 美国 把 华为公司 老大 … 任正非 先生 的 女儿 … 孟晚 舟 … 让 加拿大 秘密 抓住 了 … 由于 美国 和 加拿大 的 媒体 把 这件 事 揭发 出来 … 这件 事 终于 隐瞒不住 了 … 中国 的 媒体 也 被迫 说 了 这件 事 …	B
江宇 ： 不能 为 突出 改革开放 而 否定 历史 - 学者 观点 - 红 歌会 网 评 ： 现在 再 修八 万多座 水库 修不修 得 起 都 是 个 问题 ， 红旗渠 有段 堤 修 了 下花 了 那么 多钱 ， 下 了 一场 雨 就 白修 了 。 最好 是 将 王小鲁 送到 非洲 某个 和 刚 解放 时 的 中国 差不多 的 国家 ， 让 他 到 那儿 去 改革开放 搞个 试验 。 其实 有个 事实 就 在 眼前 ， 前 三十年 印度 和 中国 差得远 ， 中国 比 印度 少死 一亿人 就 非常 能 说明 问题 。 而后 三十年 中 印 差距 大大 缩小 ， 中国 探 月球 ， 印度 探 火星 ； 中国 在 剥夺 了 百姓 福利 之后 得 、 重建 百姓 出钱 的 新农 合 、 居民 医保 ， 印度 实行 全民 免费 医疗 和 全民 免费 教育 。 O 江宇 ： 不能 为 突出 改革开放 而 否定 历史 - 学者 观点 - 红 歌会 网	B
宜家 能 借着 家居 民主 的 理由 来 大肆 抄袭 ， 中国 怎么 就 不能 以 民主 之名 借用 借用 国际 大家庭 共有 的 人类文明 了 ？ 共享 文明 ， 幸福 你 我 他 。 我 不是 战狼 ， 我 是 精神 美利坚 人 。	OK
新 福克斯 民调 显示 ， 非裔 美国 人 对 特朗普 总统 的 支持率 为 40% ， 创下 共和党人 的 纪录 。	OK
多款 iPhone 被 禁止 销售 受 影响 机型 6S 以上 及 iPhone X 高通 也 是 美国 的 … 内斗 啊 客观 讲 苹果 手机 系统 用 着 确实 好 啊 别说 什么 不 爱国 …	OK
特朗普 称 再 对 “ 2670 亿美元 ” 中国 商品 加征 关税 ！ 美股 下跌 ！ 随着 特朗普 日前 所订 的 “ 评议 期 ” 结束 ， 美国 很 可能 在 近日 对 中国 价值 2000 亿美元 的 商品 加征 关税 ， 而 特朗普 也 在 当地 时间 7 日 表示 ， 要是 他 想要 的话 ， 已经 准备 好 可以 宣布 对 另 一波 2670 亿美元 的 中国 商品 加 关税 。 白宫 方面 则 表示 ， 目前 会先 参考 完 所有 大众 评论 后 ， 再 做出 决定 。 特朗普 在 专机 空军一号 上 受访 时 提到 ， “ 目前 大家 谈到 的 2000 亿美元 商品 （ 关税 措施 ） 可能 随时 实施 ， 但 主要 是 看 中国 怎么 回应 ， 某种程度 上 来说 是 取决于 中国 。 ” 接着 他 表示 ， “ 我 很 不想 这么 说 ， 但是 如果 我 想要 的话 ， 接下来 后面 还有 另 一波 2670 亿美元 的 措施 ， 已经 准备 好 随时 上场 ， 这会 彻底改变 局面 。 ” 在 特朗普 发言 不久前 ， 白宫 经济 顾问 库卓 表示 ， 特朗普 目前 还 不会 对 2000 亿美元 的 中国 商品 加 关税 ， 必须 等到 白宫 方面 评估 完 过去 60 天 评议 期内 收到 的 意见 ， 美国 贸易 代表处 在 这段 期间 内 收到 了 将近 6000 则 有关 加征 关税 措施 的 评论 。 公众 评议 期 已经 在 9 月 6 日 结束 。 彭博 报导 ， 根据 人口 普查局 数据 显示 ， 美国 去年 从 中国 进口 了 价值 5050 亿 的 商品 ， 如果 特朗普 最新 的 关税 威胁 成 真 ， 即 原本 已经 实施 的 500 亿美元 ， 再 加上 一共 4670 亿美元 的 商品 ， 那么 就 已经 超过 去年 的 总价值 ， 也 就 等于 加征 关税 范围 可能 会 涵盖 了 所有 中国 进口产品 。 特朗普 的 发表 这个 言论 之后 ， 美股 三大 指数 盘中 都 下跌 ， 道琼 工业 指数 最低点 到 了 25823 点 ， 跌幅 0.66% ， 标普 500 指数 也 跌 0.3% 至 2 ， 870 点 。 聚焦 中 美 贸易战 中 美 贸易 摩擦	B
路边 社称 ， 川普 最早 将 于 17 日 宣布 ， 对 约 2000 亿美元 中国 商品 加征 关税 。 新 关税 的 税率 可能 约 10% ， 如不达 目的 将会 提高 到 25% 。	B
狗贼 被 封 这个 ， 不是 文字狱 ， 文革 啥 的 。 大家 去 看 一下 《 国歌 法 》 。 播放 的 场合 就 不 对 。 他 是 严肃 了 ， 但是 弹幕 啥 的 没有 嘛 。 只能 说 以后 主播 注意 歌单 ， 还有 某些 粉丝 完全 是 要 狗贼 死 哇 。	OK
